"Name","State","finished_run","METHOD.METHOD_NAME","Tags","Created","Runtime","SOLVER.BASE_LR","SOLVER.OPTIMIZING_METHOD","SOLVER.MOMENTUM","SOLVER.NESTEROV","METHOD.REPLAY.MEMORY_SIZE_SAMPLES","METHOD.REPLAY.STORAGE_POLICY","MODEL.FREEZE_BACKBONE","OUTPUT_DIR","adhoc_users_aggregate/train_action_batch/AG_cumul/mean","adhoc_users_aggregate/train_noun_batch/AG_cumul/mean","adhoc_users_aggregate/train_action_batch/AG_cumul/SE","adhoc_users_aggregate/train_noun_batch/AG_cumul/SE","adhoc_users_aggregate/train_verb_batch/AG_cumul/SE","adhoc_users_aggregate/user_aggregate_count","User","Notes","adhoc_users_aggregate/train_verb_batch/AG_cumul/mean"
"USER-24_Finetuning_2022-09-15_11-29-46_UIDe3a4b28a-d6bf-41f0-8664-979e85d5ba4d_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T18:46:39.000Z","424","0.001","sgd","0.3","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=False/2022-09-13_19-06-06_UIDa5593593-060e-486e-a66c-bee13635f170","","","","","","","matthiasdelange","-",""
"USER-24_Finetuning_2022-09-15_11-26-39_UID31659ce7-7282-4ffb-a251-df1f60c717e4_MATT","crashed","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T18:39:13.000Z","398","0.1","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-07-47_UID3570828c-3aa7-4983-ab21-d75dfbdb4226","","","","","","","matthiasdelange","-",""
"USER-265_Finetuning_2022-09-15_11-19-04_UID0cdf6b60-3308-42ca-966b-2987b6b4271b_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T18:38:20.000Z","563","0.01","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-17-06_UID7cbb3ae5-9ea5-429f-be0b-0308e7310316","","","","","","","matthiasdelange","-",""
"USER-24_Finetuning_2022-09-15_11-24-15_UID0d0875c3-8598-49d1-aa50-c7532c10c996_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T18:30:10.000Z","1102","0.1","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-07-47_UID3570828c-3aa7-4983-ab21-d75dfbdb4226","","","","","","","matthiasdelange","-",""
"USER-324_Finetuning_2022-09-15_11-19-04_UID0cdf6b60-3308-42ca-966b-2987b6b4271b_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T18:22:35.000Z","320","0.01","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-17-06_UID7cbb3ae5-9ea5-429f-be0b-0308e7310316","","","","","","","matthiasdelange","-",""
"USER-30_Finetuning_2022-09-15_11-07-29_UIDcfcbfeb4-9312-4af7-a68d-fb687f432c20_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T18:11:04.000Z","287","0.01","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-13_11-17-06_UID7cbb3ae5-9ea5-429f-be0b-0308e7310316","","","","","","","matthiasdelange","-",""
"USER-24_Finetuning_2022-09-15_10-44-38_UID61b16e2f-0a29-48ab-90b0-a9d4fd0c8306_MATT","finished","","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T17:49:24.000Z","207","0.1","sgd","0.6","false","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=False/2022-09-13_19-07-26_UID7a704cbc-9dd8-41c5-887c-83b64a81b5e7","","","","","","","matthiasdelange","-",""
"USER-68_Finetuning_2022-09-14_19-17-56_UIDa31efcd3-1ba6-4312-8eb6-1070bfe6c8e9_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:34:45.000Z","154","0.01","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-35-13_UID816d4af0-a434-4189-806a-4df2a917d615","1.8285319744695816","1.529549863274058","0.4112818931494833","0.27641913404122076","0.1746620923141757","10","matthiasdelange","-","0.2989821096477906"
"USER-265_Finetuning_2022-09-14_19-17-56_UIDa31efcd3-1ba6-4312-8eb6-1070bfe6c8e9_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:28:22.000Z","247","0.01","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-35-13_UID816d4af0-a434-4189-806a-4df2a917d615","1.8285319744695816","1.529549863274058","0.4112818931494833","0.27641913404122076","0.1746620923141757","10","matthiasdelange","-","0.2989821096477906"
"USER-68_Finetuning_2022-09-14_19-05-45_UIDbb155890-64ad-4263-817d-8d26cae67add_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:28:08.000Z","192","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14","0.5101762386754304","0.8503040396592307","0.5178517749308017","0.3225639299085802","0.23251840204628943","10","matthiasdelange","-","-0.3401277993419223"
"USER-68_Finetuning_2022-09-14_19-06-02_UID2c4355e2-c42c-46d9-ba37-8cb8abe8d1d0_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:27:40.000Z","197","0.01","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2","1.947415103850088","1.5843568519443505","0.4018999017984656","0.2729001495728158","0.17250310493681262","10","matthiasdelange","-","0.3630582411523467"
"USER-68_Finetuning_2022-09-14_19-06-48_UIDf999b5d0-5794-4bcf-9172-e3bc310f497b_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:22:16.000Z","192","0.001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-53_UIDa6fe4344-2d3e-4d95-9b80-bcc5005eba30","1.1148918805185906","0.8132105492962198","0.34534724234814884","0.25549640329859435","0.12044613888230464","10","matthiasdelange","-","0.3016813400724909"
"USER-265_Finetuning_2022-09-14_19-05-45_UIDbb155890-64ad-4263-817d-8d26cae67add_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:20:20.000Z","295","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14","0.5101762386754304","0.8503040396592307","0.5178517749308017","0.3225639299085802","0.23251840204628943","10","matthiasdelange","-","-0.3401277993419223"
"USER-265_Finetuning_2022-09-14_19-06-02_UID2c4355e2-c42c-46d9-ba37-8cb8abe8d1d0_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:19:44.000Z","290","0.01","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2","1.947415103850088","1.5843568519443505","0.4018999017984656","0.2729001495728158","0.17250310493681262","10","matthiasdelange","-","0.3630582411523467"
"USER-324_Finetuning_2022-09-14_19-17-56_UIDa31efcd3-1ba6-4312-8eb6-1070bfe6c8e9_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:16:28.000Z","420","0.01","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-35-13_UID816d4af0-a434-4189-806a-4df2a917d615","1.8285319744695816","1.529549863274058","0.4112818931494833","0.27641913404122076","0.1746620923141757","10","matthiasdelange","-","0.2989821096477906"
"USER-265_Finetuning_2022-09-14_19-06-48_UIDf999b5d0-5794-4bcf-9172-e3bc310f497b_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:13:59.000Z","310","0.001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-53_UIDa6fe4344-2d3e-4d95-9b80-bcc5005eba30","1.1148918805185906","0.8132105492962198","0.34534724234814884","0.25549640329859435","0.12044613888230464","10","matthiasdelange","-","0.3016813400724909"
"USER-68_Finetuning_2022-09-14_19-07-02_UIDa83559d5-518a-4e3b-8550-230006951b0a_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:08:33.000Z","194","0.1","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-34-51_UID819b79e9-031e-4695-9d61-1d8f7dd89d50","0.30042125609288356","0.7534437958439717","0.4826369659314704","0.3163514138309209","0.19940982136270527","10","matthiasdelange","-","-0.45302250921621035"
"USER-324_Finetuning_2022-09-14_19-05-45_UIDbb155890-64ad-4263-817d-8d26cae67add_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:07:18.000Z","479","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14","0.5101762386754304","0.8503040396592307","0.5178517749308017","0.3225639299085802","0.23251840204628943","10","matthiasdelange","-","-0.3401277993419223"
"USER-324_Finetuning_2022-09-14_19-06-02_UID2c4355e2-c42c-46d9-ba37-8cb8abe8d1d0_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:03:28.000Z","704","0.01","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2","1.947415103850088","1.5843568519443505","0.4018999017984656","0.2729001495728158","0.17250310493681262","10","matthiasdelange","-","0.3630582411523467"
"USER-30_Finetuning_2022-09-14_19-17-56_UIDa31efcd3-1ba6-4312-8eb6-1070bfe6c8e9_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:02:11.000Z","496","0.01","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-35-13_UID816d4af0-a434-4189-806a-4df2a917d615","1.8285319744695816","1.529549863274058","0.4112818931494833","0.27641913404122076","0.1746620923141757","10","matthiasdelange","-","0.2989821096477906"
"USER-324_Finetuning_2022-09-14_19-06-48_UIDf999b5d0-5794-4bcf-9172-e3bc310f497b_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:01:36.000Z","454","0.001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-53_UIDa6fe4344-2d3e-4d95-9b80-bcc5005eba30","1.1148918805185906","0.8132105492962198","0.34534724234814884","0.25549640329859435","0.12044613888230464","10","matthiasdelange","-","0.3016813400724909"
"USER-265_Finetuning_2022-09-14_19-07-02_UIDa83559d5-518a-4e3b-8550-230006951b0a_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T08:00:58.000Z","261","0.1","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-34-51_UID819b79e9-031e-4695-9d61-1d8f7dd89d50","0.30042125609288356","0.7534437958439717","0.4826369659314704","0.3163514138309209","0.19940982136270527","10","matthiasdelange","-","-0.45302250921621035"
"USER-30_Finetuning_2022-09-14_19-05-45_UIDbb155890-64ad-4263-817d-8d26cae67add_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T07:52:36.000Z","510","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14","0.5101762386754304","0.8503040396592307","0.5178517749308017","0.3225639299085802","0.23251840204628943","10","matthiasdelange","-","-0.3401277993419223"
"USER-324_Finetuning_2022-09-14_19-07-02_UIDa83559d5-518a-4e3b-8550-230006951b0a_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T07:48:58.000Z","407","0.1","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-34-51_UID819b79e9-031e-4695-9d61-1d8f7dd89d50","0.30042125609288356","0.7534437958439717","0.4826369659314704","0.3163514138309209","0.19940982136270527","10","matthiasdelange","-","-0.45302250921621035"
"USER-30_Finetuning_2022-09-14_19-06-48_UIDf999b5d0-5794-4bcf-9172-e3bc310f497b_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T07:48:02.000Z","453","0.001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-53_UIDa6fe4344-2d3e-4d95-9b80-bcc5005eba30","1.1148918805185906","0.8132105492962198","0.34534724234814884","0.25549640329859435","0.12044613888230464","10","matthiasdelange","-","0.3016813400724909"
"USER-24_Finetuning_2022-09-14_19-17-56_UIDa31efcd3-1ba6-4312-8eb6-1070bfe6c8e9_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T07:44:52.000Z","618","0.01","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-35-13_UID816d4af0-a434-4189-806a-4df2a917d615","1.8285319744695816","1.529549863274058","0.4112818931494833","0.27641913404122076","0.1746620923141757","10","matthiasdelange","-","0.2989821096477906"
"USER-30_Finetuning_2022-09-14_19-06-02_UID2c4355e2-c42c-46d9-ba37-8cb8abe8d1d0_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T07:41:31.000Z","764","0.01","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_10-53-52_UID958392f7-c477-4a09-a7ac-c72cc81251c2","1.947415103850088","1.5843568519443505","0.4018999017984656","0.2729001495728158","0.17250310493681262","10","matthiasdelange","-","0.3630582411523467"
"USER-30_Finetuning_2022-09-14_19-07-02_UIDa83559d5-518a-4e3b-8550-230006951b0a_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T07:37:23.000Z","409","0.1","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-13_09-34-51_UID819b79e9-031e-4695-9d61-1d8f7dd89d50","0.30042125609288356","0.7534437958439717","0.4826369659314704","0.3163514138309209","0.19940982136270527","10","matthiasdelange","-","-0.45302250921621035"
"USER-24_Finetuning_2022-09-14_19-05-45_UIDbb155890-64ad-4263-817d-8d26cae67add_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T07:36:02.000Z","613","0.1","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-1_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-33_UIDf1d94198-7bae-4ba6-ac99-a13c24c3fb14","0.5101762386754304","0.8503040396592307","0.5178517749308017","0.3225639299085802","0.23251840204628943","10","matthiasdelange","-","-0.3401277993419223"
"USER-24_Finetuning_2022-09-14_19-06-48_UIDf999b5d0-5794-4bcf-9172-e3bc310f497b_MATT","finished","true","Finetuning","ego4d_action_recog, final01_01_finetuning_sgd","2022-09-15T07:31:42.000Z","646","0.001","sgd","0","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final01_01_finetuning_sgd/../../../results/ego4d_action_recog/final01_01_finetuning_sgd/logs/GRID_SOLVER-BASE_LR=0-001_SOLVER-MOMENTUM=0-0_SOLVER-NESTEROV=True/2022-09-13_09-33-53_UIDa6fe4344-2d3e-4d95-9b80-bcc5005eba30","1.1148918805185906","0.8132105492962198","0.34534724234814884","0.25549640329859435","0.12044613888230464","10","matthiasdelange","-","0.3016813400724909"
